Airport Name,Frequency,Latitude,Longitude
Saidpur Airport,13,25.7591991425,88.9088973999
Simara Airport,13,27.1595001221,84.9801025391
Hugo Cantergiani Regional Airport,13,-29.1970996857,-51.1875
Kauhava Airport,13,63.127102,23.051399
Muş Airport,13,38.7477989197,41.6612014771
Røros Airport,13,62.5783996582,11.342300415
Maturín Airport,13,9.754529953,-63.1473999023
Jim Kelly Field,13,40.7910003662,-99.7772979736
Brus Laguna Airport,13,15.7631,-84.543602
Dutchess County Airport,13,41.6265983582,-73.8842010498
Bandırma Airport,13,40.3180007935,27.9776992798
Council Bluffs Municipal Airport,13,41.2592010498,-95.760597229
Ipota Airport,13,-18.856389,169.283333
Soldotna Airport,13,60.4757003784,-151.033996582
New Stuyahok Airport,13,59.4499015808,-157.32800293
Rick Husband Amarillo International Airport,13,35.219398,-101.706001
Limbang Airport,13,4.8083000183,115.0100021362
Palanga International Airport,13,55.9732017517,21.0939006805
Detroit Metropolitan Wayne County Airport,13,42.2123985291,-83.3534011841
Turukhansk Airport,13,65.797203064,87.9353027344
Grand-Santi Airport,13,4.285833,-54.373056
Iwami Airport,13,34.676399231,131.789993286
Greenwood–Leflore Airport,13,33.4943008423,-90.0847015381
Toyama Airport,13,36.6483001709,137.18800354
Hudson Bay Airport,13,52.8166999817,-102.310997009
Megève Airport,13,45.8208007812,6.6522197723000005
Heihe Airport,13,50.1716209371,127.308883667
Pu'er Simao Airport,13,22.793301,100.959
North Perry Airport,13,26.0012,-80.2407
Bakalalan Airport,13,3.9739999771,115.6179962158
Steamboat Springs Bob Adams Field,13,40.5163002,-106.8659973
Poznań-Ławica Airport,13,52.4210014343,16.8262996674
"Pattimura Airport, Ambon",13,-3.7102599144,128.089004517
Ulsan Airport,13,35.59349823,129.352005005
Dera Ismael Khan Airport,13,31.9094009399,70.8965988159
Lamezia Terme Airport,13,38.905399,16.2423
Wilkes Barre Wyoming Valley Airport,13,41.2971992493,-75.8511962891
Beauregard Regional Airport,13,30.8316993713,-93.3398971558
Coveñas Airport,13,9.40092,-75.6913
Nevşehir Kapadokya Airport,13,38.7719,34.5345
Chaoyang Airport,13,41.538101,120.434998
Jacmel Airport,13,18.2411003113,-72.5185012817
Quanzhou Jinjiang International Airport,13,24.7964,118.589996
Inverness Airport,13,57.5424995422,-4.0475001335
Ekibastuz Airport,13,51.5909996033,75.2149963379
Golmud Airport,13,36.4006,94.786102
Camilo Ponce Enriquez Airport,13,-3.99589,-79.371902
El Nouzha Airport,13,31.1839008331,29.9489002228
El Gora Airport,13,31.068559,34.129629
Mabuiag Island Airport,13,-9.9499998093,142.1829986572
Beech Factory Airport,13,37.6944999695,-97.2149963379
Jijel Ferhat Abbas Airport,13,36.7951011658,5.8736100197
Martin State Airport,13,39.325699,-76.413803
Downtown-Manhattan/Wall St Heliport,13,40.70119858,-74.00900269
Valladolid Airport,13,41.7061004639,-4.851940155
Zamperini Field,13,33.8033981323,-118.3399963379
Skagway Airport,13,59.4600982666,-135.3159942627
Kassel-Calden Airport,13,51.417273,9.384967
Nador International Airport,13,34.9888000488,-3.0282099247
Lismore Airport,13,-28.8302993774,153.259994507
Sandane Airport (Anda),13,61.8300018311,6.1058301926
Licenciado y General Ignacio Lopez Rayon Airport,13,19.3966999054,-102.0390014648
New Century Aircenter Airport,13,38.8308982849,-94.890296936
Bafoussam Airport,13,5.5369200707,10.3545999527
Jabiru Airport,13,-12.6583003998,132.8930053711
Kenora Airport,13,49.7882995605,-94.3630981445
Batajnica Air Base,13,44.935299,20.2575
Erldunda Airport,13,-25.2057991028,133.253997803
Yacuiba Airport,13,-21.960899353,-63.6516990662
Zaragoza Air Base,13,41.6661987305,-1.0415500402
Karlovy Vary International Airport,13,50.202999115,12.9149999619
Saipan International Airport,13,15.119,145.729004
Johnston Atoll Airport,13,16.7285995483,-169.533996582
Terrance B. Lettsome International Airport,13,18.4447994232,-64.5429992676
Bacacheri Airport,13,-25.4050998688,-49.2319984436
Arxan Yi'ershi Airport,13,47.3106,119.9117
Warsaw Chopin Airport,13,52.1656990051,20.9671001434
Vallenar Airport,13,-28.5963993073,-70.7559967041
Cross Lake (Charlie Sinclair Memorial) Airport,13,54.6105995178,-97.7608032227
McCarran International Airport,13,36.08010101,-115.1520004
Zhytomyr Airport,13,50.270556,28.738611
Jaipur International Airport,13,26.8242,75.812202
Sanikiluaq Airport,13,56.5377998352,-79.2466964722
Toccoa Airport - R.G. Letourneau Field,13,34.59379959,-83.29579926
Okierabu Airport,13,27.4255008698,128.701004028
Farafangana Airport,13,-22.8052997589,47.8205986023
Coffs Harbour Airport,13,-30.3206005096,153.115997314
Platinum Airport,13,59.0113983154,-161.8200073242
Patos de Minas Airport,13,-18.6728000641,-46.4911994934
Governador José Richa Airport,13,-23.3335990906,-51.1301002502
Kumamoto Airport,12,32.8372993469,130.8549957275
Kaintiba Airport,12,-7.50025,146.033833333
Lubango Airport,12,-14.9246997833,13.5749998093
Tezpur Airport,12,26.7091007233,92.7846984863
Isle of Man Airport,12,54.0833015442,-4.6238899231
Entebbe International Airport,12,0.042386,32.443501
Okayama Airport,12,34.7569007874,133.854995728
Clarence A. Bain Airport,12,24.2877006531,-77.6846008301
Tsiroanomandidy Airport,12,-18.759677,46.054065
Gods Lake Narrows Airport,12,54.5588989258,-94.4914016724
Hakodate Airport,12,41.7700004578,140.822006226
Saskatoon John G. Diefenbaker International Airport,12,52.1707992554,-106.6999969482
Nassau Paradise Island Airport,12,25.0830001831,-77.3000030518
Chiayi Airport,12,23.4617996216,120.3929977417
Francisco Vilela do Amaral Airport,12,-18.4447002411,-49.2134017944
Jorge Isaac Airport,12,11.2325,-72.4901
Tunta Airport,12,-6.132999897,24.4829998016
Igarka Airport,12,67.4372024536,86.6219024658
Caicara del Orinoco Airport,12,7.6255102158,-66.1628036499
Moorea Airport,12,-17.49,-149.761993
Trombetas Airport,12,-1.4895999432,-56.3968009949
Quincy Regional Baldwin Field,12,39.94269943,-91.19460297
Cayenne-Rochambeau Airport,12,4.8198099136,-52.3604011536
Kingston Norman Rogers Airport,12,44.2252998352,-76.5969009399
Bendigo Airport,12,-36.7393989563,144.330001831
Nairobi Wilson Airport,12,-1.3217200041,36.8148002625
Samsun Çarşamba Airport,12,41.254501,36.567101
Tongliao Airport,12,43.556702,122.199997
Samui Airport,12,9.5477895737,100.06199646
St. Theresa Point Airport,12,53.8456001282,-94.8518981934
Tanna Airport,12,-19.4550991058,169.2239990234
Leeward Point Field,12,19.9064998627,-75.2070999146
St-François Airport,12,16.2577991486,-61.2625007629
Strezhevoy Airport,12,60.709400177,77.6600036621
Val-d'Or Airport,12,48.0532989502,-77.7827987671
Negril Airport,12,18.3428001404,-78.3320999146
Nacala Airport,12,-14.4882001877,40.7122001648
Tres Arroyos Airport,12,-38.3869,-60.3297
Sultan Syarif Kasim Ii (Simpang Tiga) Airport,12,0.4607860148,101.4449996948
Zhuhai Jinwan Airport,12,22.006399,113.375999
Washington Dulles International Airport,12,38.94449997,-77.45580292
Eniwetok Airport,12,11.3407001495,162.3280029297
Teniente Av. Jorge Henrich Arauz Airport,12,-14.8186998367,-64.9179992676
Inagua Airport,12,20.9750003815,-73.6669006348
Fort Albany Airport,12,52.2014007568,-81.6968994141
San Angelo Regional Mathis Field,12,31.3577003479,-100.4960021973
Lungi International Airport,12,8.61644,-13.1955
Kauehi Airport,12,-15.7807998657,-145.1239929199
McKinley National Park Airport,12,63.7326011658,-148.910995483
Bathpalathang Airport,12,27.5622,90.7471
St Cloud Regional Airport,12,45.5466003418,-94.0598983765
Moruya Airport,12,-35.8978004456,150.143997192
Marinduque Airport,12,13.361000061,121.8259963989
Randolph Air Force Base,12,29.52969933,-98.27890015
Governador Jorge Teixeira de Oliveira Airport,12,-8.7092895508,-63.9023017883
Kastelorizo Airport,12,36.1417007446,29.5764007568
Thicket Portage Airport,12,55.318901062,-97.7078018188
Umiujaq Airport,12,56.5360984802,-76.5183029175
Perpignan-Rivesaltes (Llabanère) Airport,12,42.740398407,2.8706700802
RAF Brize Norton,12,51.75,-1.58362
Trollhättan-Vänersborg Airport,12,58.3180999756,12.345000267
Waskaganish Airport,12,51.4733009338,-78.7583007812
Prof. Eribelto Manoel Reino State Airport,12,-20.8166007996,-49.40650177
Evelio Javier Airport,12,10.765999794,121.932998657
Pescara International Airport,12,42.431702,14.1811
Woensdrecht Air Base,12,51.4491,4.34203
Vitoria/Foronda Airport,12,42.8828010559,-2.7244699001
Kariba International Airport,12,-16.5198001862,28.8850002289
Mário Pereira Lopes–São Carlos Airport,12,-21.875401,-47.903703
Southern California Logistics Airport,12,34.5974998474,-117.383003235
Nosara Airport,12,9.9764900207,-85.6529998779
Chi Mei Airport,12,23.2131004333,119.417999268
Ciudad del Carmen International Airport,12,18.6536998749,-91.7990036011
Lewiston Nez Perce County Airport,12,46.3745002747,-117.0149993896
Kerrville Municipal Louis Schreiner Field,12,29.9766998291,-99.0857009888
Sheboygan County Memorial Airport,12,43.76959991,-87.85140228
Le Havre Octeville Airport,12,49.5339012146,0.0880559981
Siem Reap International Airport,12,13.4106998444,103.81300354
Canberra International Airport,12,-35.3069000244,149.1950073242
La Plata Airport,12,-34.9722,-57.8947
Süleyman Demirel International Airport,12,37.8554000854,30.3684005737
Brønnøysund Airport,12,65.4610977173,12.217499733
Newton City-County Airport,12,38.0582008362,-97.2744979858
German Olano Air Base,12,5.48361,-74.6574
Berbera Airport,12,10.3892002106,44.9411010742
Tweed New Haven Airport,12,41.26369858,-72.88680267
Venetie Airport,12,67.0086975098,-146.365997314
Oudomsay Airport,12,20.6826992035,101.9940032959
Akwa Ibom International Airport,12,4.8725000000000005,8.093
Jomsom Airport,12,28.780426,83.723
Durham Tees Valley Airport,12,54.5092010498,-1.4294099808
Lancaster Airport,12,40.1217002869,-76.2960968018
Postville Airport,12,54.9105,-59.78507
"Svalbard Airport, Longyear",12,78.2461013794,15.4656000137
Erechim Airport,12,-27.6618995667,-52.2682991028
San Felipe International Airport,12,30.9302005768,-114.8089981079
Nadi International Airport,12,-17.755399704,177.4429931641
Kurgan Airport,12,55.4752998352,65.4156036377
General Pico Airport,12,-35.6962013245,-63.7583007812
Snake Bay Airport,12,-11.4228000641,130.654006958
Charlottesville Albemarle Airport,12,38.1385993958,-78.4529037476
Makokou Airport,12,0.5792109966,12.8908996582
Imbaimadai Airport,12,5.7081098557,-60.2942008972
Odense Airport,12,55.4766998291,10.3309001923
Sitka Rocky Gutierrez Airport,12,57.0471000671,-135.3619995117
Preguiça Airport,12,16.5883998871,-24.2847003937
Bancasi Airport,12,8.9515,125.4788
Jinchuan Airport,12,38.5422222222,102.348333333
Sde Dov Airport,12,32.1147003174,34.7821998596
Ardabil Airport,12,38.3256988525,48.4244003296
Córdoba Airport,12,37.841999054,-4.8488798141
Dr.Juan C. Angara Airport,12,15.729309,121.500034
Hickory Regional Airport,12,35.74110031,-81.38950348
Yushu Batang Airport,12,32.8363888889,97.0363888889
Dong Hoi Airport,12,17.515,106.590556
Seletar Airport,12,1.4169499874,103.8679962158
Roland Garros Airport,12,-20.8871002197,55.5102996826
Inhambane Airport,12,-23.8763999939,35.4085006714
Andravida Air Base,12,37.9207,21.292601
Krainiy Airport,12,45.621994,63.210773
Esfahan Shahid Beheshti International Airport,12,32.7508010864,51.8613014221
North Spirit Lake Airport,12,52.4900016785,-92.9710998535
Whiting Field Naval Air Station - North,12,30.7241993,-87.02189636
Captain Ramon Xatruch Airport,12,8.4066696167,-78.1417007446
Ambilobe Airport,12,-13.1884002686,48.9879989624
Chennai International Airport,12,12.9900054932,80.1692962646
Sussex County Airport,12,38.68920135,-75.35890198
Gobernador Castello Airport,12,-40.8692,-63.0004
Whitianga Airport,12,-36.8316993713,175.6790008545
Limpopo Valley Airport,12,-22.1891994476,29.1268997192
Khanty Mansiysk Airport,12,61.0284996033,69.0860977173
Yuncheng Guangong Airport,12,35.116391,111.031388889
Mineral Wells Airport,12,32.7816009521,-98.0602035522
Rotterdam The Hague Airport,12,51.956902,4.43722
Ogoki Post Airport,12,51.6585998535,-85.9017028809
Redhill Aerodrome,12,51.2136001587,-0.1386110038
Anshun Huangguoshu Airport,12,26.2605555556,105.873333333
Kasane Airport,12,-17.8328990936,25.162399292
Brest Bretagne Airport,12,48.4478988647,-4.4185400009
William P Hobby Airport,12,29.64539909,-95.27890015
Olsztyn-Mazury Airport,12,53.481899,20.9377
DLF Airport,12,29.359501,-100.778002
Mchauru Airport,12,-2.813667,32.172472
Tucumcari Municipal Airport,12,35.182800293,-103.602996826
Vaasa Airport,12,63.0507011414,21.7621994019
Saarbrücken Airport,12,49.2145996094,7.1095099449
Chevak Airport,12,61.5409,-165.6005
Owensboro Daviess County Airport,12,37.74010086,-87.16680145
Goose Bay Airport,12,53.3191986084,-60.4258003235
Bettles Airport,12,66.91390228,-151.529007
Dikson Airport,12,73.5178070068,80.3796691895
Central Nebraska Regional Airport,12,40.9674987793,-98.3096008301
Skiros Airport,12,38.9676017761,24.4871997833
Bhatinda Air Force Station,12,30.2700996399,74.7557983398
Raja Haji Fisabilillah International Airport,12,0.9226830006,104.531997681
Vahitahi Airport,12,-18.7800006866,-138.8529968262
Presidente João Batista Figueiredo Airport,12,-11.8850002289,-55.5861091614
Lutselk'e Airport,12,62.418303,-110.681998
Constanza - Expedición 14 de Junio National Airport,12,18.9074993134,-70.7219009399
Nea Anchialos Airport,12,39.2196006775,22.7943000793
Cape Palmas Airport,12,4.3790202141,-7.6969499588
Rafael Hernandez Airport,12,18.4948997498,-67.1294021606
Egilsstaðir Airport,12,65.2833023071,-14.4013996124
Captain Auguste George Airport,12,18.7271995544,-64.3296966553
Henry Tift Myers Airport,12,31.4290008545,-83.4885025024
Rovaniemi Airport,12,66.5647964478,25.8304004669
Aggeneys Airport,12,-29.2817993164,18.8138999939
Praslin Airport,12,-4.3192901611,55.6913986206
Santa Monica Municipal Airport,12,34.0158004761,-118.450996399
Essen Mulheim Airport,12,51.4023017883,6.9373297691
Balimo Airport,12,-8.0500001907,142.932998657
Ji-Paraná Airport,12,-10.8708000183,-61.8465003967
Rock Hill - York County Airport,12,34.9878006,-81.05719757
Port Keats Airport,12,-14.25,129.529006958
Brownsville South Padre Island International Airport,12,25.9067993164,-97.4259033203
Encarnación Airport,12,-27.227366,-55.837495
Jiuzhai Huanglong Airport,12,32.8533333333,103.682222222
Selebi Phikwe Airport,12,-22.0583,27.8288
Agatti Airport,12,10.8236999512,72.1760025024
Gaylord Regional Airport,12,45.0135002136,-84.7035980225
Capitan Montes Airport,12,-4.5766401291,-81.2540969849
Dr Augusto Roberto Fuster International Airport,12,-22.6399993896,-55.8300018311
Lauro Kurtz Airport,12,-28.243999,-52.326599
Bahrain International Airport,12,26.2707996368,50.6335983276
Bedwell Harbour Seaplane Base,12,48.75,-123.233001709
Pryor Field Regional Airport,12,34.6526985168,-86.9453964233
Dasht-e Naz Airport,12,36.635799408,53.1935997009
Burke Lakefront Airport,12,41.5175018311,-81.6832962036
Jenpeg Airport,12,54.518901825,-98.0460968018
Calabozo Airport,12,8.9246559143,-67.4170913696
Young Airport,12,-34.2555999756,148.2480010986
Bryce Canyon Airport,12,37.706401825,-112.144996643
Hendrik Van Eck Airport,12,-23.9372005463,31.1553993225
Kauhajoki Airport,12,62.4625015259,22.3931007385
Granville Airport,12,48.8830986023,-1.5641700029
Maharana Pratap Airport,12,24.6177005768,73.8961029053
Marsa Alam International Airport,12,25.557100296,34.5836982727
Spriggs Payne Airport,12,6.2890601158,-10.7587003708
Kotlas Airport,12,61.2358016968,46.6974983215
Murmansk Airport,12,68.7817001343,32.7508010864
Toussaint Louverture International Airport,12,18.5799999237,-72.2925033569
Nowra Airport,12,-34.9488983154,150.5370025635
Tingo Maria Airport,12,-9.1330003738,-75.9499969482
Soalala Airport,12,-16.10169,45.358837
Trenton Mercer Airport,12,40.2766990662,-74.8134994507
Lake City Gateway Airport,12,30.1819992065,-82.5768966675
La Tabatière Airport,12,50.8307991028,-58.9756011963
Shonai Airport,12,38.8121986389,139.787002563
Roberts International Airport,12,6.23379,-10.3623
Sterling Municipal Airport,12,40.61529922,-103.2649994
Nha Trang Air Base,12,12.2275,109.192001
Orang Airport,12,41.428538,129.647555
Cassidy International Airport,12,1.9861600399,-157.3500061035
Springbok Airport,12,-29.6893005371,17.9395999908
Ifuru Airport,12,5.7083,73.025
Teterboro Airport,12,40.8501014709,-74.060798645
South Indian Lake Airport,12,56.7928009033,-98.9072036743
East Texas Regional Airport,12,32.3839988708,-94.7115020752
Tongareva Airport,12,-9.0143699646,-158.032409668
Rene Mouawad Air Base,12,34.5892982483,36.0112991333
Sherbrooke Airport,12,45.4385986328,-71.6913986206
Kirkuk Air Base,12,35.4695014954,44.3488998413
Ranai Airport,12,3.90871,108.388
North Las Vegas Airport,12,36.2107009888,-115.1940002441
Stillwater Regional Airport,12,36.1612014771,-97.0857009888
Manhattan Regional Airport,12,39.1409988403,-96.6707992554
İncirlik Air Base,12,37.0021018982,35.4258995056
Nefteyugansk Airport,12,61.1082992554,72.6500015259
Rincon De Los Sauces Airport,12,-37.3905982971,-68.9041976929
Capitán FAP Guillermo Concha Iberico International Airport,12,-5.2057499886,-80.6164016724
Urzhar Airport,12,47.09115,81.66521
Borkum Airport,12,53.59639,6.709167
Malvinas Argentinas Airport,12,-54.8433,-68.2958
Dirranbandi Airport,12,-28.5916996002,148.2169952393
Belgorod International Airport,12,50.6437988281,36.5900993347
Tekirdağ Çorlu Airport,12,41.1381988525,27.9190998077
Pecos Municipal Airport,12,31.3824005127,-103.5110015869
Hinton/Jasper-Hinton Airport,12,53.3191986084,-117.752998352
Stephens County Airport,12,32.71900177,-98.8909988403
Rabah Bitat Airport,12,36.822201,7.809174
Vincenzo Florio Airport Trapani-Birgi,12,37.9114,12.488
Daşoguz Airport,12,41.761101,59.826698
